CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment,Cluster,ClusterName
15551,37,1,436.06,3,1,2,6,Potential Loyalists,3,Steady Mid-Tier
15552,217,1,90.12,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15553,60,1,428.93,3,1,2,6,Potential Loyalists,1,Occasional Buyers
15554,278,1,217.2,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15555,12,16,4791.87,5,5,5,15,Champions,0,VIP / Best
15556,24,1,279.77,4,1,2,7,New / Promising,3,Steady Mid-Tier
15557,29,1,468.91,4,1,2,7,New / Promising,3,Steady Mid-Tier
15561,12,4,800.59,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
15562,352,1,134.55,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15563,22,3,1361.44,4,3,4,11,Loyal Customers,2,Loyal Regulars
15565,50,2,173.16,3,3,1,7,Potential Loyalists,1,Occasional Buyers
15567,19,1,186.01,4,1,1,6,New / Promising,3,Steady Mid-Tier
15568,3,3,758.29,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
15569,104,5,1375.71,2,4,4,10,At Risk (high value),2,Loyal Regulars
15570,7,12,4148.82,5,5,5,15,Champions,0,VIP / Best
15571,12,4,650.4300000000001,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
15572,5,7,2533.42,5,5,5,15,Champions,0,VIP / Best
15573,32,2,583.24,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
15574,178,4,675.64,2,4,3,9,Others,2,Loyal Regulars
15576,38,1,921.37,3,1,3,7,Potential Loyalists,3,Steady Mid-Tier
15577,151,3,258.88,2,3,2,7,Others,1,Occasional Buyers
15578,162,1,127.1,2,1,1,4,Hibernating / Lost,1,Occasional Buyers
15579,69,2,327.6,3,3,2,8,Others,1,Occasional Buyers
15581,156,10,717.4300000000001,2,5,3,10,At Risk (high value),2,Loyal Regulars
15582,25,3,682.9100000000001,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
15584,24,4,720.86,4,4,3,11,Loyal Customers,2,Loyal Regulars
15585,177,1,455.3,2,1,2,5,Hibernating / Lost,1,Occasional Buyers
15587,50,4,913.6800000000001,3,4,3,10,Loyal Customers,2,Loyal Regulars
15589,256,3,478.53000000000003,1,3,2,6,Others,1,Occasional Buyers
15592,47,1,388.58,3,1,2,6,Potential Loyalists,1,Occasional Buyers
15593,71,1,199.8,3,1,1,5,Potential Loyalists,1,Occasional Buyers
15594,16,5,1771.78,4,4,4,12,Champions,2,Loyal Regulars
15596,101,5,1406.59,2,4,4,10,At Risk (high value),2,Loyal Regulars
15597,35,1,324.57,3,1,2,6,Potential Loyalists,3,Steady Mid-Tier
15598,53,1,240.68,3,1,1,5,Potential Loyalists,1,Occasional Buyers
15599,27,2,761.74,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
15601,11,14,6776.56,5,5,5,15,Champions,0,VIP / Best
15602,8,9,1297.8700000000001,5,5,4,14,Champions,0,VIP / Best
15603,79,1,48.480000000000004,2,1,1,4,Hibernating / Lost,1,Occasional Buyers
15604,52,1,216.39,3,1,1,5,Potential Loyalists,1,Occasional Buyers
15605,36,5,1198.23,3,4,4,11,Loyal Customers,2,Loyal Regulars
15606,61,9,2920.16,3,5,5,13,Loyal Customers,2,Loyal Regulars
15607,337,1,104.76,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15608,28,4,1093.68,4,4,4,12,Champions,2,Loyal Regulars
15609,184,1,298.48,1,1,2,4,Hibernating / Lost,1,Occasional Buyers
15610,52,1,112.46000000000001,3,1,1,5,Potential Loyalists,1,Occasional Buyers
15611,10,11,1570.45,5,5,4,14,Champions,0,VIP / Best
15612,36,2,195.15,3,3,1,7,Potential Loyalists,3,Steady Mid-Tier
15615,10,23,10399.74,5,5,5,15,Champions,0,VIP / Best
15618,33,4,776.85,4,4,3,11,Loyal Customers,2,Loyal Regulars
15619,11,1,336.40000000000003,5,1,2,8,New / Promising,3,Steady Mid-Tier
15620,57,3,1553.18,3,3,4,10,Loyal Customers,2,Loyal Regulars
15621,4,4,1293.03,5,4,4,13,Champions,3,Steady Mid-Tier
15622,43,9,3709.56,3,5,5,13,Loyal Customers,0,VIP / Best
15623,141,1,301.03,2,1,2,5,Hibernating / Lost,1,Occasional Buyers
15624,117,4,588.13,2,4,3,9,Others,2,Loyal Regulars
15625,104,4,1534.26,2,4,4,10,At Risk (high value),2,Loyal Regulars
15626,75,2,675.8,2,3,3,8,Needs Attention,2,Loyal Regulars
15628,5,9,2870.2400000000002,5,5,5,15,Champions,0,VIP / Best
15630,45,2,1186.35,3,3,4,10,Loyal Customers,2,Loyal Regulars
15632,16,8,3285.31,4,5,5,14,Champions,0,VIP / Best
15634,17,1,243.55,4,1,1,6,New / Promising,3,Steady Mid-Tier
15636,90,2,724.76,2,3,3,8,Needs Attention,1,Occasional Buyers
15637,53,1,223.36,3,1,1,5,Potential Loyalists,1,Occasional Buyers
15639,134,1,425.32,2,1,2,5,Hibernating / Lost,1,Occasional Buyers
15640,4,15,12416.11,5,5,5,15,Champions,0,VIP / Best
15641,105,4,1887.2,2,4,4,10,At Risk (high value),2,Loyal Regulars
15643,192,3,664.0,1,3,3,7,Needs Attention,1,Occasional Buyers
15644,166,4,803.54,2,4,3,9,Others,2,Loyal Regulars
15645,19,1,611.59,4,1,3,8,New / Promising,3,Steady Mid-Tier
15646,158,3,447.64000000000004,2,3,2,7,Others,1,Occasional Buyers
15648,204,2,639.5,1,3,3,7,Needs Attention,1,Occasional Buyers
15649,336,2,816.0,1,3,3,7,Needs Attention,1,Occasional Buyers
15651,37,3,646.3,3,3,3,9,Loyal Customers,2,Loyal Regulars
15652,91,1,337.74,2,1,2,5,Hibernating / Lost,1,Occasional Buyers
15653,93,2,877.4399999999999,2,3,3,8,Needs Attention,2,Loyal Regulars
15654,9,2,922.53,5,3,4,12,Loyal Customers,3,Steady Mid-Tier
15655,243,1,560.67,1,1,3,5,Hibernating / Lost,1,Occasional Buyers
15656,45,4,748.5,3,4,3,10,Loyal Customers,2,Loyal Regulars
15657,23,1,30.0,4,1,1,6,New / Promising,3,Steady Mid-Tier
15658,190,5,1024.1000000000001,1,4,4,9,At Risk (high value),2,Loyal Regulars
15659,44,1,306.45,3,1,2,6,Potential Loyalists,1,Occasional Buyers
15660,25,9,1600.86,4,5,4,13,Champions,2,Loyal Regulars
15661,317,2,309.8,1,3,2,6,Others,1,Occasional Buyers
15663,106,1,138.14,2,1,1,4,Hibernating / Lost,1,Occasional Buyers
15664,51,1,386.43,3,1,2,6,Potential Loyalists,1,Occasional Buyers
15665,168,2,2222.21,2,3,5,10,At Risk (high value),2,Loyal Regulars
15667,40,1,301.32,3,1,2,6,Potential Loyalists,3,Steady Mid-Tier
15668,218,1,76.32000000000001,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15669,40,4,684.34,3,4,3,10,Loyal Customers,2,Loyal Regulars
15670,297,1,173.05,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15671,19,7,2657.13,4,5,5,14,Champions,0,VIP / Best
15673,88,4,2726.23,2,4,5,11,At Risk (high value),2,Loyal Regulars
15674,73,4,2111.89,2,4,5,11,At Risk (high value),2,Loyal Regulars
15675,81,3,323.69,2,3,2,7,Others,1,Occasional Buyers
15676,19,3,3435.76,4,4,5,13,Champions,2,Loyal Regulars
15677,49,1,657.23,3,1,3,7,Potential Loyalists,1,Occasional Buyers
15678,53,1,352.7,3,1,2,6,Potential Loyalists,1,Occasional Buyers
15679,24,4,781.28,4,4,3,11,Loyal Customers,2,Loyal Regulars
15680,9,3,1333.68,5,4,4,13,Champions,3,Steady Mid-Tier
15681,25,5,1426.16,4,4,4,12,Champions,2,Loyal Regulars
15683,117,1,193.75,2,1,1,4,Hibernating / Lost,1,Occasional Buyers
15687,9,9,2993.1,5,5,5,15,Champions,0,VIP / Best
15689,120,2,254.1,2,3,2,7,Others,1,Occasional Buyers
15690,4,2,239.76,5,3,1,9,New / Promising,3,Steady Mid-Tier
15691,252,1,136.8,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15692,28,1,191.04,4,1,1,6,New / Promising,3,Steady Mid-Tier
15694,1,13,6464.4,5,5,5,15,Champions,0,VIP / Best
15695,267,2,409.98,1,3,2,6,Others,1,Occasional Buyers
15696,33,8,2711.11,4,5,5,14,Champions,2,Loyal Regulars
15699,18,1,309.65,4,1,2,7,New / Promising,3,Steady Mid-Tier
15700,172,2,696.68,2,3,3,8,Needs Attention,1,Occasional Buyers
15701,2,4,1529.0,5,4,4,13,Champions,0,VIP / Best
15703,265,1,211.5,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15704,140,4,2293.62,2,4,5,11,At Risk (high value),2,Loyal Regulars
15705,201,1,143.1,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15706,64,4,1060.56,3,4,4,11,Loyal Customers,2,Loyal Regulars
15707,35,4,916.98,3,4,3,10,Loyal Customers,2,Loyal Regulars
15708,41,7,3235.25,3,5,5,13,Loyal Customers,2,Loyal Regulars
15709,284,1,133.25,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15712,9,5,1072.3600000000001,5,4,4,13,Champions,2,Loyal Regulars
15713,143,2,356.7,2,3,2,7,Others,1,Occasional Buyers
15714,12,2,330.03000000000003,5,3,2,10,Others,3,Steady Mid-Tier
15716,146,4,1101.1100000000001,2,4,4,10,At Risk (high value),2,Loyal Regulars
15717,234,1,150.3,1,1,1,3,Hibernating / Lost,1,Occasional Buyers
15719,33,13,5028.42,4,5,5,14,Champions,0,VIP / Best
15720,24,1,598.73,4,1,3,8,New / Promising,3,Steady Mid-Tier
15721,12,1,471.40000000000003,5,2,2,9,New / Promising,3,Steady Mid-Tier
15722,36,5,2211.21,3,4,5,12,Loyal Customers,2,Loyal Regulars
15723,365,1,190.7,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15724,201,2,218.25,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
15725,15,1,415.25,4,2,2,8,New / Promising,3,Steady Mid-Tier
15727,17,7,5159.06,4,5,5,14,Champions,0,VIP / Best
15729,213,1,85.0,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15730,66,3,1120.88,3,4,4,11,Loyal Customers,2,Loyal Regulars
15732,212,2,294.12,1,3,2,6,Others,1,Occasional Buyers
15733,283,1,162.3,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15734,115,2,1339.45,2,3,4,9,Others,2,Loyal Regulars
15737,15,8,1188.1200000000001,4,5,4,13,Champions,0,VIP / Best
15738,19,16,4812.42,4,5,5,14,Champions,0,VIP / Best
15739,66,1,449.12,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15740,49,1,154.88,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15743,16,4,775.96,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
15744,78,1,34.8,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15745,19,4,1094.59,4,4,4,12,Champions,2,Loyal Regulars
15746,134,1,196.88,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15747,13,3,946.64,5,4,4,13,Champions,3,Steady Mid-Tier
15748,40,1,144.36,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15749,235,3,44534.3,1,4,5,10,At Risk (high value),2,Loyal Regulars
15750,3,8,2463.05,5,5,5,15,Champions,0,VIP / Best
15752,40,7,2626.6,3,5,5,13,Loyal Customers,2,Loyal Regulars
15753,305,1,79.2,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15754,51,3,458.57,3,4,2,9,Loyal Customers,2,Loyal Regulars
15755,10,6,2364.25,5,5,5,15,Champions,0,VIP / Best
15756,61,4,528.01,3,4,3,10,Loyal Customers,2,Loyal Regulars
15757,66,2,714.42,3,3,3,9,Loyal Customers,2,Loyal Regulars
15758,25,1,205.25,4,2,1,7,New / Promising,3,Steady Mid-Tier
15759,218,3,253.04,1,4,2,7,Needs Attention,1,Occasional Buyers
15762,65,2,583.75,3,3,3,9,Loyal Customers,1,Occasional Buyers
15763,32,2,1086.92,4,3,4,11,Loyal Customers,2,Loyal Regulars
15764,88,6,3279.97,2,5,5,12,At Risk (high value),2,Loyal Regulars
15766,64,1,315.06,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15768,116,3,621.8299999999999,2,4,3,9,Others,2,Loyal Regulars
15769,7,26,56252.72,5,5,5,15,Champions,0,VIP / Best
15773,6,1,635.6800000000001,5,2,3,10,Others,3,Steady Mid-Tier
15774,69,1,270.8,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15775,245,1,104.9,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15776,133,1,241.62,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15777,241,4,1047.11,1,4,4,9,At Risk (high value),2,Loyal Regulars
15780,184,3,475.28000000000003,1,4,2,7,Needs Attention,1,Occasional Buyers
15781,25,3,345.46,4,4,2,10,Loyal Customers,3,Steady Mid-Tier
15782,10,3,2614.7400000000002,5,4,5,14,Champions,2,Loyal Regulars
15783,11,1,246.3,5,2,1,8,New / Promising,3,Steady Mid-Tier
15785,33,5,2328.9700000000003,4,4,5,13,Champions,2,Loyal Regulars
15786,46,3,4919.0,3,4,5,12,Loyal Customers,2,Loyal Regulars
15787,26,3,933.26,4,4,4,12,Champions,2,Loyal Regulars
15789,358,1,351.3,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15790,10,1,218.75,5,2,1,8,New / Promising,3,Steady Mid-Tier
15791,44,2,1612.69,3,3,4,10,Loyal Customers,2,Loyal Regulars
15793,15,3,965.61,4,4,4,12,Champions,3,Steady Mid-Tier
15795,150,1,610.01,2,2,3,7,Others,1,Occasional Buyers
15796,1,8,2707.61,5,5,5,15,Champions,0,VIP / Best
15797,113,3,2192.4,2,4,5,11,At Risk (high value),2,Loyal Regulars
15799,76,3,884.14,2,4,3,9,Others,2,Loyal Regulars
15800,107,2,696.89,2,3,3,8,Needs Attention,1,Occasional Buyers
15801,46,3,1063.95,3,4,4,11,Loyal Customers,2,Loyal Regulars
15803,51,1,415.82000000000005,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15804,1,13,4206.39,5,5,5,15,Champions,0,VIP / Best
15805,23,17,5488.18,4,5,5,14,Champions,0,VIP / Best
15806,46,3,784.58,3,4,3,10,Loyal Customers,2,Loyal Regulars
15807,50,3,903.9,3,4,3,10,Loyal Customers,2,Loyal Regulars
15808,306,4,3651.27,1,4,5,10,At Risk (high value),2,Loyal Regulars
15809,36,5,515.77,3,4,3,10,Loyal Customers,2,Loyal Regulars
15810,79,4,1391.98,2,4,4,10,At Risk (high value),2,Loyal Regulars
15811,22,6,2218.62,4,5,5,14,Champions,2,Loyal Regulars
15812,107,5,1801.14,2,4,4,10,At Risk (high value),2,Loyal Regulars
15813,208,2,1303.9099999999999,1,3,4,8,Others,2,Loyal Regulars
15814,17,4,1945.33,4,4,4,12,Champions,2,Loyal Regulars
15815,64,5,2100.6,3,4,5,12,Loyal Customers,2,Loyal Regulars
15819,49,4,1905.45,3,4,4,11,Loyal Customers,2,Loyal Regulars
15820,320,1,206.98,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15821,44,2,570.96,3,3,3,9,Loyal Customers,3,Steady Mid-Tier
15822,3,2,885.47,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
15825,172,1,532.94,2,2,3,7,Others,1,Occasional Buyers
15826,56,3,1654.31,3,4,4,11,Loyal Customers,2,Loyal Regulars
15827,73,14,1836.0900000000001,2,5,4,11,At Risk (high value),2,Loyal Regulars
15829,99,2,636.14,2,3,3,8,Needs Attention,1,Occasional Buyers
15830,38,1,576.0,3,2,3,8,Others,3,Steady Mid-Tier
15831,58,3,794.64,3,4,3,10,Loyal Customers,2,Loyal Regulars
15832,254,1,836.79,1,2,3,6,Others,1,Occasional Buyers
15834,70,4,2222.65,3,4,5,12,Loyal Customers,2,Loyal Regulars
15835,44,4,954.09,3,4,4,11,Loyal Customers,2,Loyal Regulars
15836,50,1,137.37,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15837,65,1,391.98,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15838,11,19,33643.08,5,5,5,15,Champions,0,VIP / Best
15839,33,3,1048.49,4,4,4,12,Champions,2,Loyal Regulars
15840,59,2,355.56,3,3,2,8,Others,1,Occasional Buyers
15841,73,4,1224.06,2,4,4,10,At Risk (high value),2,Loyal Regulars
15843,304,1,118.95000000000002,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15844,46,1,130.73999999999998,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15845,18,8,3711.77,4,5,5,14,Champions,0,VIP / Best
15847,38,2,389.27,3,3,2,8,Others,3,Steady Mid-Tier
15850,19,2,234.88,4,3,1,8,New / Promising,3,Steady Mid-Tier
15852,187,2,160.71,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
15853,52,1,110.8,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15854,4,12,2969.12,5,5,5,15,Champions,0,VIP / Best
15855,137,5,712.24,2,4,3,9,Others,2,Loyal Regulars
15856,4,27,16142.380000000001,5,5,5,15,Champions,0,VIP / Best
15857,19,1,297.0,4,2,2,8,New / Promising,3,Steady Mid-Tier
15858,16,5,1427.57,4,4,4,12,Champions,2,Loyal Regulars
15860,41,8,965.16,3,5,4,12,Loyal Customers,2,Loyal Regulars
15861,12,8,3146.92,5,5,5,15,Champions,0,VIP / Best
15862,8,4,832.88,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
15863,26,2,68.84,4,3,1,8,New / Promising,3,Steady Mid-Tier
15864,22,6,1936.3200000000002,4,5,4,13,Champions,2,Loyal Regulars
15865,41,3,895.13,3,4,3,10,Loyal Customers,2,Loyal Regulars
15866,101,1,211.89,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15867,5,15,3803.6,5,5,5,15,Champions,0,VIP / Best
15869,277,2,149.64,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
15870,33,1,351.44,4,2,2,8,New / Promising,3,Steady Mid-Tier
15872,15,2,316.25,4,3,2,9,Others,3,Steady Mid-Tier
15874,64,7,4405.88,3,5,5,13,Loyal Customers,2,Loyal Regulars
15877,2,2,490.33,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
15880,369,1,329.03000000000003,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15881,312,5,501.39000000000004,1,4,3,8,Others,1,Occasional Buyers
15882,199,4,514.08,1,4,3,8,Others,1,Occasional Buyers
15883,2,2,396.48,5,3,2,10,Others,3,Steady Mid-Tier
15885,93,1,349.35,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
15886,60,1,181.09,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15888,81,1,162.64,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15889,157,2,400.77,2,3,2,7,Others,1,Occasional Buyers
15891,227,1,509.13,1,2,3,6,Others,1,Occasional Buyers
15894,253,2,257.6,1,3,2,6,Others,1,Occasional Buyers
15895,150,1,179.17,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15897,194,2,208.59,1,3,1,5,Hibernating / Lost,1,Occasional Buyers
15898,1,5,1383.83,5,4,4,13,Champions,0,VIP / Best
15899,369,1,56.25,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15900,24,1,337.28,4,2,2,8,New / Promising,3,Steady Mid-Tier
15901,17,3,349.75,4,4,2,10,Loyal Customers,3,Steady Mid-Tier
15903,10,7,5126.76,5,5,5,15,Champions,0,VIP / Best
15904,8,1,164.68,5,2,1,8,New / Promising,3,Steady Mid-Tier
15906,20,7,1567.69,4,5,4,13,Champions,2,Loyal Regulars
15907,4,3,881.87,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
15909,174,1,191.94,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15910,1,8,1228.88,5,5,4,14,Champions,0,VIP / Best
15912,178,2,264.62,2,3,2,7,Others,1,Occasional Buyers
15916,16,8,1502.8600000000001,4,5,4,13,Champions,0,VIP / Best
15917,248,1,123.1,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15918,191,2,334.23,1,3,2,6,Others,1,Occasional Buyers
15919,20,2,525.69,4,3,3,10,Loyal Customers,3,Steady Mid-Tier
15920,154,3,163.55,2,4,1,7,Others,1,Occasional Buyers
15921,173,1,323.03000000000003,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
15922,373,1,369.5,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15923,373,1,127.08,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15925,194,1,207.15,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15930,67,1,426.63,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15932,4,8,2495.87,5,5,5,15,Champions,0,VIP / Best
15933,21,3,1107.46,4,4,4,12,Champions,2,Loyal Regulars
15935,239,1,108.03999999999999,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15937,64,1,145.35,3,2,1,6,Potential Loyalists,1,Occasional Buyers
15938,112,5,404.58,2,4,2,8,Needs Attention,2,Loyal Regulars
15939,90,14,6100.01,2,5,5,12,At Risk (high value),0,VIP / Best
15940,311,1,35.8,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15942,134,1,337.44,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
15944,277,1,325.1,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15945,365,1,181.0,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
15947,83,1,1708.24,2,2,4,8,Needs Attention,2,Loyal Regulars
15948,8,2,955.24,5,3,4,12,Loyal Customers,3,Steady Mid-Tier
15949,17,2,364.72,4,3,2,9,Others,3,Steady Mid-Tier
15950,32,4,1744.71,4,4,4,12,Champions,2,Loyal Regulars
15951,9,2,708.22,5,3,3,11,Loyal Customers,3,Steady Mid-Tier
15952,34,4,781.91,3,4,3,10,Loyal Customers,2,Loyal Regulars
15953,15,8,1657.28,4,5,4,13,Champions,0,VIP / Best
15955,24,14,4416.26,4,5,5,14,Champions,0,VIP / Best
15957,32,1,428.89,4,2,2,8,New / Promising,3,Steady Mid-Tier
15958,74,1,104.35,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
15963,20,2,470.76,4,3,2,9,Others,3,Steady Mid-Tier
15965,17,4,808.87,4,4,3,11,Loyal Customers,2,Loyal Regulars
15967,23,2,397.68,4,3,2,9,Others,3,Steady Mid-Tier
15969,3,3,666.1,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
15970,304,1,314.1,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15971,18,12,4194.9,4,5,5,14,Champions,0,VIP / Best
15973,367,1,307.82000000000005,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
15974,39,7,3442.15,3,5,5,13,Loyal Customers,2,Loyal Regulars
15975,84,1,371.01,2,2,2,6,Hibernating / Lost,1,Occasional Buyers
15976,165,2,427.64,2,3,2,7,Others,1,Occasional Buyers
15977,17,2,1054.73,4,3,4,11,Loyal Customers,3,Steady Mid-Tier
15978,77,1,1098.78,2,2,4,8,Needs Attention,1,Occasional Buyers
15980,89,3,2398.86,2,4,5,11,At Risk (high value),2,Loyal Regulars
15981,25,8,3408.48,4,5,5,14,Champions,0,VIP / Best
15983,22,4,1465.12,4,4,4,12,Champions,2,Loyal Regulars
15984,3,10,2780.63,5,5,5,15,Champions,0,VIP / Best
15985,123,2,1142.42,2,3,4,9,Others,2,Loyal Regulars
15986,30,1,168.12,4,2,1,7,New / Promising,3,Steady Mid-Tier
15987,12,7,1432.77,5,5,4,14,Champions,0,VIP / Best
15988,19,1,156.78,4,2,1,7,New / Promising,3,Steady Mid-Tier
15990,44,2,792.11,3,3,3,9,Loyal Customers,2,Loyal Regulars
15992,4,1,41.989999999999995,5,2,1,8,New / Promising,3,Steady Mid-Tier
15993,9,7,2768.97,5,5,5,15,Champions,0,VIP / Best
15994,55,1,414.27,3,2,2,7,Potential Loyalists,1,Occasional Buyers
15996,88,6,1032.58,2,5,4,11,At Risk (high value),2,Loyal Regulars
15998,37,5,3080.22,3,4,5,12,Loyal Customers,2,Loyal Regulars
16000,3,3,12393.7,5,4,5,14,Champions,0,VIP / Best
16003,30,5,2735.37,4,4,5,13,Champions,2,Loyal Regulars
16005,12,4,578.71,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
16006,211,1,101.4,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16007,48,4,1693.81,3,4,4,11,Loyal Customers,2,Loyal Regulars
16008,24,3,478.78,4,4,2,10,Loyal Customers,3,Steady Mid-Tier
16009,22,4,972.11,4,4,4,12,Champions,2,Loyal Regulars
16010,246,3,392.4,1,4,2,7,Needs Attention,1,Occasional Buyers
16011,8,16,3352.96,5,5,5,15,Champions,0,VIP / Best
16012,35,3,1415.29,3,4,4,11,Loyal Customers,2,Loyal Regulars
16013,4,47,37130.6,5,5,5,15,Champions,0,VIP / Best
16014,38,3,646.83,3,4,3,10,Loyal Customers,2,Loyal Regulars
16015,4,3,704.26,5,4,3,12,Loyal Customers,3,Steady Mid-Tier
16016,3,8,1465.51,5,5,4,14,Champions,0,VIP / Best
16017,47,1,211.88,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16018,39,2,408.90000000000003,3,3,2,8,Others,3,Steady Mid-Tier
16019,47,9,3786.2400000000002,3,5,5,13,Loyal Customers,2,Loyal Regulars
16020,17,3,851.01,4,4,3,11,Loyal Customers,3,Steady Mid-Tier
16022,260,1,602.63,1,2,3,6,Others,1,Occasional Buyers
16023,46,3,719.81,3,4,3,10,Loyal Customers,2,Loyal Regulars
16024,12,1,245.75,5,2,1,8,New / Promising,3,Steady Mid-Tier
16025,30,1,439.65999999999997,4,2,2,8,New / Promising,3,Steady Mid-Tier
16026,43,1,236.09,3,2,1,6,Potential Loyalists,1,Occasional Buyers
16027,92,6,934.62,2,5,4,11,At Risk (high value),2,Loyal Regulars
16029,39,62,72708.09,3,5,5,13,Loyal Customers,0,VIP / Best
16030,310,1,331.24,1,2,2,5,Hibernating / Lost,1,Occasional Buyers
16031,92,2,547.9,2,3,3,8,Needs Attention,1,Occasional Buyers
16033,6,20,8778.82,5,5,5,15,Champions,0,VIP / Best
16034,196,3,437.7,1,4,2,7,Needs Attention,1,Occasional Buyers
16036,87,2,758.92,2,3,3,8,Needs Attention,2,Loyal Regulars
16037,270,3,855.02,1,4,3,8,Others,1,Occasional Buyers
16038,8,3,471.78000000000003,5,4,2,11,Loyal Customers,3,Steady Mid-Tier
16040,65,3,1313.55,3,4,4,11,Loyal Customers,2,Loyal Regulars
16041,31,3,3166.4,4,4,5,13,Champions,2,Loyal Regulars
16042,22,5,1177.47,4,4,4,12,Champions,2,Loyal Regulars
16043,38,4,773.99,3,4,3,10,Loyal Customers,2,Loyal Regulars
16045,120,4,1340.7,2,4,4,10,At Risk (high value),2,Loyal Regulars
16048,373,2,256.44,1,3,2,6,Others,1,Occasional Buyers
16049,40,3,1074.81,3,4,4,11,Loyal Customers,2,Loyal Regulars
16050,174,1,137.9,2,2,1,5,Hibernating / Lost,1,Occasional Buyers
16052,54,1,362.06,3,2,2,7,Potential Loyalists,1,Occasional Buyers
16053,33,2,1511.95,4,3,4,11,Loyal Customers,2,Loyal Regulars
16054,145,1,783.9,2,2,3,7,Others,1,Occasional Buyers
16055,221,1,134.8,1,2,1,4,Hibernating / Lost,1,Occasional Buyers
16056,45,1,650.75,3,2,3,8,Others,3,Steady Mid-Tier
16057,16,7,2263.12,4,5,5,14,Champions,0,VIP / Best
16059,66,6,1453.16,3,5,4,12,Loyal Customers,2,Loyal Regulars
16062,10,4,1153.62,5,4,4,13,Champions,3,Steady Mid-Tier
